WindSpeed,Humidity,Pressure,Temperature,UV,RainToday,Humidity_Ke
28,15,0,27.9,0,No,64
9,44,0,25.4,0,No,72
7,84,0,13.5,0,Yes,83
7,40,0,18,0,No,71
20,23,0,25.6,0,No,66
20,62,0,18.3,0,No,77
11,43,0,16.3,0,No,72
13,39,0,18.1,0,No,70
15,31,0,21.7,0,No,68
13,43,0,20.1,0,No,72
19,45,0,18.2,0,No,72
17,35,0,23.1,0,No,69
24,17,0,32,0,No,64
13,66,0,18.1,0,No,78
15,64,0,16.4,0,No,77
9,48,0,19.7,0,No,73
15,63,0,18,0,No,77
17,47,0,17.3,0,No,73
17,34,0,26.3,0,No,69
20,44,0,18.5,0,No,72
11,51,0,18.1,0,No,74
15,37,0,21.9,0,No,70
24,49,0,20.5,0,No,73
13,43,0,18.7,0,No,72
15,40,0,21.4,0,No,71
24,20,0,29.3,0,0,65
26,15,0,32.3,0,No,64
19,82,0,17.7,0,Yes,82
19,74,0,14.5,0,Yes,80
11,64,0,17.2,0,No,77
15,52,0,19.9,0,No,74
22,70,0,17.1,0,No,79
22,43,0,18.6,0,No,72
6,46,0,25.3,0,No,72
19,49,0,18.9,0,No,73
9,48,0,19.6,0,No,73
19,44,0,23.3,0,No,72
26,29,0,29.3,0,No,68
20,54,0,21.8,0,No,75
15,42,0,26.5,0,No,71
30,72,0,17.9,0,No,80
11,52,0,19.1,0,No,74
20,77,0,13.3,0,No,81
31,59,0,16.4,0,No,76
20,66,0,15.5,0,No,78
9,51,0,17.5,0,No,74
17,51,0,19.8,0,No,74
9,65,0,16.8,0,No,78
15,49,0,20.5,0,No,73
15,46,0,24,0,No,72
15,37,0,26.8,0,No,70
20,27,0,29.3,0,No,67
19,32,0,20,0,No,68
20,49,0,21.2,0,No,73
9,57,0,19.1,0,No,75
9,53,0,21.4,0,No,74
17,35,0,25.3,0,No,69
20,29,0,29.4,0,No,68
24,54,0,23.5,0,No,75
19,44,0,18.7,0,No,72
15,48,0,20.3,0,No,73
22,33,0,26.8,0,No,69
22,64,0,19.6,0,No,77
17,83,0,15.4,0,Yes,83
20,53,0,18.7,0,No,74
24,54,0,24.9,0,No,75
7,60,0,19.5,0,No,76
19,48,0,24,0,No,73
19,35,0,30.8,0,No,69
20,52,0,20.2,0,No,74
13,41,0,18.9,0,No,71
11,39,0,23.8,0,No,70
17,26,0,26.7,0,No,67
26,23,0,32.2,0,No,66
15,55,0,23.1,0,No,75
15,74,0,27.1,0,Yes,80
17,73,0,18.1,0,Yes,80
15,93,0,14.2,0,Yes,86
13,94,0,17.3,0,Yes,86
15,69,0,20,0,No,79
19,53,0,26,0,No,74
20,78,0,18.8,0,No,81
20,83,0,16.3,0,No,83
20,58,0,18.7,0,No,76
22,55,0,23.3,0,No,75
26,92,0,14.6,0,Yes,85
22,94,0,12.8,0,Yes,86
13,94,0,18.1,0,Yes,86
22,94,0,17,0,Yes,86
22,92,0,15.5,0,Yes,85
20,67,0,17.9,0,No,78
22,44,0,25.1,0,No,72
15,91,0,17.4,0,No,85
11,71,0,17.3,0,No,79
7,70,0,16.7,0,No,79
13,60,0,17.7,0,No,76
22,56,0,19.3,0,No,75
17,28,0,28,0,0,67
20,80,0,18.4,0,Yes,82
17,63,0,16.7,0,No,77
7,68,0,17.5,0,No,79
15,67,0,20.1,0,No,78
20,59,0,21.3,0,No,76
19,32,0,27.6,0,No,68
11,85,0,18.8,0,No,83
19,88,0,20.4,0,Yes,84
11,65,0,21.5,0,No,78
2,56,0,23.6,0,No,75
6,71,0,21.2,0,No,79
6,58,0,23,0,No,76
7,71,0,21.2,0,No,79
19,43,0,26.9,0,No,72
20,37,0,27.5,0,No,70
7,75,0,21.2,0,No,81
9,87,0,18.9,0,Yes,84
15,91,0,18,0,No,85
13,70,0,16.1,0,No,79
13,63,0,17.9,0,No,77
17,45,0,22.6,0,Yes,72
17,58,0,20.9,0,No,76
26,51,0,18.6,0,No,74
11,60,0,17.7,0,No,76
22,37,0,23.7,0,No,70
9,66,0,20.7,0,No,78
15,94,0,12.6,0,Yes,86
17,69,0,15.8,0,No,79
15,75,0,16.3,0,No,81
24,84,0,17.6,0,No,83
20,83,0,19.6,0,No,83
15,80,0,18.3,0,No,82
11,81,0,17.5,0,No,82
24,61,0,20.3,0,No,77
11,68,0,15,0,No,79
7,56,0,19.6,0,No,75
17,53,0,14.6,0,No,74
17,53,0,15.7,0,No,74
7,51,0,18.7,0,No,74
17,67,0,17.6,0,No,78
20,62,0,18,0,No,77
15,52,0,20.1,0,No,74
11,55,0,19.9,0,No,75
17,53,0,20.9,0,No,74
24,37,0,21.6,0,No,70
22,74,0,14.8,0,Yes,80
11,61,0,14.5,0,No,77
6,78,0,15,0,No,81
17,64,0,15.2,0,No,77
17,52,0,18.3,0,No,74
13,65,0,18.5,0,No,78
13,90,0,15.7,0,No,85
19,71,0,16.8,0,No,79
19,40,0,22.9,0,No,71
13,93,0,16.3,0,Yes,86
7,82,0,18.9,0,No,82
11,82,0,17.2,0,No,82
17,92,0,16.7,0,No,85
7,91,0,16.7,0,No,85
15,66,0,19.1,0,No,78
13,57,0,20.8,0,No,75
7,92,0,14.9,0,Yes,85
7,79,0,16.1,0,Yes,82
17,70,0,17.3,0,No,79
13,73,0,15.3,0,No,80
13,57,0,17.1,0,No,75
4,59,0,17.9,0,No,76
11,56,0,17.3,0,No,75
17,39,0,18.2,0,No,70
7,55,0,15.1,0,No,75
13,71,0,13.4,0,No,79
19,62,0,15.2,0,No,77
17,49,0,16.7,0,No,73
13,60,0,19,0,No,76
13,80,0,15.4,0,No,82
11,74,0,15.6,0,No,80
17,52,0,19.3,0,No,74
15,48,0,18.4,0,No,73
11,66,0,16.1,0,No,78
7,94,0,11.7,0,Yes,86
6,94,0,12.6,0,No,86
7,95,0,13.9,0,No,86
13,76,0,15.5,0,No,81
17,65,0,16.4,0,No,78
17,85,0,12.8,0,Yes,83
13,80,0,14.2,0,No,82
9,92,0,12.4,0,No,85
17,63,0,14.4,0,No,77
13,65,0,12.5,0,Yes,78
22,67,0,14.6,0,No,78
20,78,0,9,0,Yes,81
15,80,0,11.9,0,No,82
7,79,0,13.4,0,No,82
6,88,0,13.4,0,No,84
11,80,0,13,0,No,82
7,93,0,11.8,0,No,86
7,95,0,10.7,0,No,86
6,65,0,12.6,0,No,78
19,64,0,12.4,0,No,77
19,55,0,14.6,0,No,75
19,45,0,18.4,0,No,72
7,69,0,15.8,0,No,79
6,63,0,16.5,0,No,77
9,90,0,14.5,0,No,85
7,95,0,11.1,0,No,86
15,72,0,13.4,0,No,80
7,39,0,12.4,0,No,70
7,95,0,11.4,0,No,86
11,86,0,12,0,0,84
15,50,0,12.2,0,No,74
4,62,0,10,0,No,77
13,46,0,12.5,0,No,72
15,35,0,13.8,0,No,69
4,68,0,10.9,0,No,79
11,94,0,13.8,0,Yes,86
9,95,0,9.9,0,No,86
6,92,0,11.1,0,No,85
11,71,0,13.8,0,No,79
13,64,0,13.4,0,No,77
0,88,0,10.8,0,No,84
9,62,0,12.8,0,No,77
13,92,0,11.2,0,Yes,85
6,94,0,12.7,0,Yes,86
6,91,0,11.5,0,No,85
7,94,0,9.6,0,No,86
17,73,1016.5,18,0,No,80
11,78,1013.4,20,0,No,81
13,73,1017,19.1,0,No,80
4,74,1019.7,19.8,0,No,80
9,71,1017.5,20.4,0,No,79
9,73,1018,20.5,0,No,80
15,68,1020.4,17.3,0,No,79
19,75,1020.1,18.9,0,No,81
15,70,1019.6,19.9,0,No,79
4,98,1016.1,15.9,0,No,87
9,84,1011.1,19.3,0,No,83
15,85,1005.5,21.1,0,No,83
17,60,1016.3,18.5,0,No,76
9,74,1019.6,17,0,No,80
17,75,1021.3,18.9,0,No,81
9,51,1013.3,25.5,0,No,74
20,73,1018.3,21.1,0,No,80
19,78,1019.4,17.4,0,No,81
17,61,1021.3,16.7,0,No,77
15,75,1018.5,17.5,0,No,81
22,70,1012.9,19.2,0,No,79
13,78,1011.7,19.4,0,Yes,81
17,91,1011.4,18.4,0,No,85
15,73,1014.8,17.7,0,No,80
11,72,1016.4,20.4,0,No,80
0,96,1008.6,18.7,0,No,86
13,83,1012.9,17.4,0,No,83
15,70,1008.4,18.2,0,No,79
11,58,1010.2,20,0,No,76
9,69,1013.8,19.9,0,No,79
13,77,1012.4,20.7,0,No,81
7,83,1013.7,22.4,0,No,83
11,93,1011.9,20.8,0,No,86
13,97,1011.5,19.7,0,No,87
24,77,1015.5,18.1,0,0,81
4,79,1014.8,16.8,0,No,82
9,70,1009.7,16.8,0,No,79
13,61,1014.3,16.6,0,Yes,77
11,64,1022.8,17.6,0,No,77
20,62,1023.5,19.6,0,No,77
22,62,1021.5,18.9,0,No,77
20,57,1014,21.2,0,No,75
9,35,1007.8,25.2,0,No,69
26,66,1019.8,17,0,No,78
22,91,1016.4,19,0,Yes,85
11,73,1007.7,20.8,0,No,80
20,76,1009.8,20.3,0,No,81
17,72,1015.7,18.1,0,No,80
13,62,1017.6,17.7,0,No,77
15,63,1018.3,18.4,0,No,77
13,71,1020.8,17.7,0,No,79
11,64,1013.2,20.4,0,No,77
22,73,1015.2,17.5,0,No,80
11,63,1018.1,15.2,0,No,77
4,82,1003.8,18.5,0,No,82
15,76,1004.7,16.7,0,No,81
13,76,1014.1,15,0,Yes,81
0,76,1018.6,16.2,0,No,81
13,78,1017.3,17.4,0,No,81
11,89,1007.7,19.2,0,No,84
35,93,1008.1,14,0,Yes,86
11,64,1025.2,14,0,Yes,77
11,68,1031.5,14.2,0,No,79
17,78,1026.1,15.9,0,No,81
13,81,1023.7,18.9,0,No,82
13,71,1024.9,15.1,0,No,79
26,76,1018.5,16.1,0,No,81
9,50,1016.5,22,0,No,74
4,80,1014.6,18.8,0,No,82
15,79,1012.6,21.6,0,No,82
0,76,1016.9,14.2,0,No,81
19,59,1020.8,15.9,0,No,76
7,77,1024.8,13.2,0,No,81
19,79,1018.8,15.7,0,No,82
9,44,1010.7,23.6,0,No,72
20,72,1007.8,19.9,0,No,80
13,63,1015.1,16.1,0,Yes,77
19,73,1015.2,16.3,0,No,80
24,83,1005.9,16.4,0,No,83
11,72,1015.9,13.9,0,Yes,80
7,76,1014.8,15,0,No,81
6,98,1012.3,16.1,0,Yes,87
13,81,1014.7,16.5,0,No,82
0,99,1020,14.9,0,Yes,87
7,89,1025.4,14.2,0,No,84
0,99,1018.9,15.5,0,No,87
4,85,1019.9,18.3,0,No,83
20,69,1026.3,16.4,0,Yes,79
13,78,1019.6,16.5,0,No,81
6,81,1018.4,16.2,0,Yes,82
13,46,1024.4,15,0,Yes,72
20,63,1024.7,14.9,0,No,77
9,67,1031.4,15.8,0,Yes,78
9,72,1032.4,15.4,0,No,80
17,69,1032.4,15.9,0,No,79
17,72,1028.6,16.6,0,No,80
17,72,1024.7,18.4,0,No,80
9,46,1019.3,21.2,0,No,72
9,81,1021,18,0,No,82
15,74,1019.4,16.7,0,No,80
20,88,1016.4,19.1,0,No,84
19,76,1022.1,20.2,0,No,81
13,77,1019.2,18.1,0,No,81
17,74,1019.3,16.7,0,No,80
0,75,1022.1,13,0,No,81
7,79,1018.5,15.7,0,No,82
9,80,1017,16,0,No,82
13,88,1016.3,18,0,No,84
9,66,1016.2,20.6,0,No,78
7,91,1015.2,18.7,0,No,85
7,98,1010.9,15.2,0,No,87
22,78,1012.8,13.6,0,No,81
9,87,1022.5,14.3,0,Yes,84
19,78,1021.7,16.8,0,Yes,81
15,93,1022.4,16.2,0,No,86
7,88,1023.5,15.5,0,No,84
0,91,1022.5,12.5,0,No,85
0,82,1025.8,17,0,No,82
4,87,1021,14.3,0,No,84
9,65,1026.1,16.2,0,No,78
4,83,1030.1,13.3,0,No,83
7,92,1029.9,13.4,0,No,85
13,83,1027.3,13.6,0,No,83
9,64,1027.2,15.6,0,No,77
9,75,1030.3,14.8,0,No,81
13,57,1031.7,17,0,No,75
15,69,1030.2,16.4,0,No,79
0,54,1029.5,18.1,0,No,75
15,50,1025.1,17.7,0,No,74
9,48,1018.9,17.6,0,No,73
11,85,1024.5,14.8,0,Yes,83
0,89,1029.4,12.7,0,No,84
0,87,1029.4,13.7,0,No,84
0,84,1026.9,11.5,0,No,83
0,98,1024.2,11.1,0,No,87
0,99,1022.3,12,0,No,87
0,87,1019,12.1,0,No,84
0,84,1013.8,12.8,0,No,83
15,91,1013.5,16.5,0,Yes,85
20,84,1009,16.1,0,Yes,83
31,86,992.6,17.6,0,Yes,84
39,90,994.6,8.9,0,Yes,85
22,70,1006.1,11.9,0,Yes,79
4,76,1016.8,13.2,0,Yes,81
6,85,1021.6,12.1,0,Yes,83
17,70,1022,12,0,No,79
15,66,1022,13.5,0,No,78
11,76,1022.7,12.7,0,No,81
19,73,1022.7,13.3,0,No,80
17,67,1019.4,13.6,0,No,78
24,88,1017.2,14.2,0,Yes,84
7,93,1021.2,12.4,0,No,86
6,83,1017.6,15.3,0,No,83
13,93,1017.4,12.1,0,Yes,86
39,71,1016.4,14.2,0,Yes,79
20,86,1021.5,15.2,0,Yes,84
6,97,1026.5,12.4,0,Yes,87
9,99,1025.1,12.3,0,Yes,87
0,96,1024.6,8.8,0,No,86
15,73,1019.8,12.3,0,No,80
22,83,1007.8,16.3,0,Yes,83
11,87,1009.2,12.1,0,Yes,84
11,83,1016.6,10.9,0,Yes,83
13,94,1023.4,9.5,0,Yes,86
19,86,1024.6,12.6,0,Yes,84
15,88,1023,14.6,0,Yes,84
6,98,1021.8,13.8,0,Yes,87
24,67,1015.2,13.9,0,Yes,78
9,93,1011.7,13.7,0,Yes,86
17,95,1000.1,10,0,Yes,86
22,86,1007.7,12,0,Yes,84
26,74,1015,9.8,0,Yes,80
2,84,1018.3,9.7,0,No,83
17,79,1011.2,8.5,0,No,82
22,87,1002.6,10.2,0,Yes,84
0,98,1003.4,10.2,0,Yes,87
17,86,1005.9,13.2,0,No,84
30,87,998.3,10.3,0,Yes,84
28,93,996.9,11.8,0,Yes,86
20,85,988.9,9.4,0,Yes,83
22,75,1005.2,10.1,0,Yes,81
22,78,1018.5,12.6,0,Yes,81
6,82,1028.3,12.9,0,No,82
4,84,1029.5,11.6,0,No,83
6,81,1023.8,11.5,0,No,82
7,95,1021.1,9.5,0,No,86
24,74,1004.2,14.8,0,No,80
17,84,1013.8,12.9,0,Yes,83
17,83,1012.5,13.4,0,No,83
7,93,1000.5,12.7,0,Yes,86
22,88,1002.2,10.5,0,Yes,84
9,85,1012.5,10.3,0,Yes,83
9,89,1021.7,10.6,0,No,84
11,74,1026.6,11.3,0,No,80
0,86,1028.3,11.7,0,No,84
20,73,1017.7,11.1,0,No,80
30,76,1004.2,11.6,0,Yes,81
26,88,1010,12.3,0,Yes,84
33,82,1010.2,13.7,0,Yes,82
17,88,1004.5,9.5,0,Yes,84
33,82,995,6.7,0,Yes,82
15,59,1008.7,12.3,0,Yes,76
17,79,1015.9,11.7,0,No,82
7,89,1017.3,9.6,0,Yes,84
20,87,1020.8,9,0,No,84
24,73,1025.7,9.2,0,Yes,80
17,94,1029.6,9.1,0,No,86
15,86,1031.1,10.8,0,Yes,84
13,77,1032.1,11.9,0,No,81
17,74,1032.5,12,0,No,80
4,79,1032.2,12.8,0,No,82
0,84,1027.1,12,0,No,83
7,94,1023.8,11.7,0,No,86
0,91,1026.2,13.2,0,Yes,85
13,92,1023.8,13.2,0,No,85
15,94,1020.6,13.2,0,Yes,86
17,82,1011.3,13.5,0,No,82
13,70,1014.4,12.3,0,Yes,79
0,88,1018.8,10.1,0,No,84
20,80,1012.9,13.7,0,No,82
7,83,1016.3,10.8,0,Yes,83
17,80,1003.5,12.5,0,No,82
15,83,1013.3,11.6,0,Yes,83
26,87,1005.7,11.7,0,Yes,84
28,78,1004,14.8,0,No,81
24,80,997.3,14.3,0,Yes,82
24,81,1003.5,7.4,0,Yes,82
20,95,1014.1,11.8,0,Yes,86
22,82,1015.2,13.1,0,Yes,82
20,93,1005.3,12.6,0,Yes,86
19,91,1013.4,12.5,0,Yes,85
26,77,1010.7,13.5,0,Yes,81
22,86,1009.9,9.1,0,Yes,84
30,81,1006.4,10.6,0,Yes,82
30,68,1010.3,9.1,0,Yes,79
19,88,1016.9,12.8,0,Yes,84
6,97,1024.4,12.3,0,Yes,87
13,84,1020.1,11.8,0,No,83
11,86,1013.3,12,0,Yes,84
19,88,1011.4,10,0,Yes,84
9,79,1023.3,11.4,0,Yes,82
19,93,1026.7,11.2,0,Yes,86
15,74,1023.2,13.4,0,No,80
35,82,1008,13.1,0,No,82
24,72,1013.9,10,0,Yes,80
11,83,1022.7,10.2,0,Yes,83
13,68,1017,10.8,0,No,79
30,74,1005.5,9.7,0,Yes,80
13,91,1017.2,10.9,0,Yes,85
20,76,1015.4,14.7,0,No,81
15,75,1020,11.9,0,Yes,81
20,69,1012,13.3,0,Yes,79
26,92,994.1,12.7,0,Yes,85
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,0,0,60
35,71,1017.5,12.4,0,0,79
15,64,1029.6,11.2,0,No,77
15,62,1031.3,12,0,No,77
13,50,1018.8,15.6,0,No,74
17,65,1012.1,12.4,0,Yes,78
7,94,1007.4,7.9,0,Yes,86
9,67,1019.6,12.1,0,Yes,78
9,90,1022,13.1,0,Yes,85
13,73,1018.9,15.3,0,No,80
13,59,1022.7,12.8,0,Yes,76
6,76,1027,12.3,0,No,81
15,76,1025.8,13,0,No,81
13,86,1022.3,13.2,0,No,84
19,85,1022.1,15,0,Yes,83
11,84,1017.6,15.9,0,No,83
9,92,1013.8,16,0,No,85
11,77,1013.2,15.8,0,No,81
26,65,1019.9,12.2,0,Yes,78
20,73,1021.5,13.9,0,Yes,80
13,80,1023.9,13.5,0,No,82
11,77,1025.2,14.6,0,No,81
11,73,1027.5,15,0,No,80
13,70,1028.4,15.1,0,No,79
6,52,1020.6,19.8,0,No,74
7,99,1014,16.5,0,No,87
24,67,1019,14.5,0,No,78
13,76,1024.2,12.8,0,No,81
11,64,1022,15.4,0,No,77
15,78,1020.3,15.4,0,No,81
19,76,1022.9,14.6,0,No,81
24,73,1027.6,14.2,0,No,80
20,72,1023.7,17.1,0,No,80
7,79,1014.7,19.8,0,No,82
4,88,1012.3,18.6,0,Yes,84
17,81,1006.7,16.5,0,No,82
15,75,1018.8,14.7,0,Yes,81
9,67,1019.1,15.5,0,No,78
19,77,1019.9,14.5,0,No,81
35,65,1030.1,13.1,0,Yes,78
13,65,1029.5,13.2,0,No,78
15,66,1027.7,14,0,No,78
19,75,1023.8,15.4,0,No,81
7,54,1012.6,20.1,0,No,75
13,71,1004.3,22.9,0,Yes,79
11,96,1010.7,15.5,0,Yes,86
17,70,1018.2,17.9,0,No,79
9,67,1021.9,17.1,0,No,78
9,76,1010.1,21,0,No,81
7,87,1013.1,17.9,0,No,84
15,88,1013.6,19.6,0,Yes,84
19,95,1010.8,18.8,0,Yes,86
24,70,1011.4,19.1,0,No,79
9,75,1015.5,18.9,0,No,81
7,76,1009.5,19,0,No,81
11,85,1007.8,16.4,0,Yes,83
28,88,994.9,15.5,0,Yes,84
28,85,1002.5,14.4,0,Yes,83
15,62,1020.8,14,0,Yes,77
15,74,1019.5,15.1,0,No,80
9,69,1024.9,15.1,0,Yes,79
7,67,1024,19,0,No,78
7,63,1019,22.7,0,No,77
26,73,1013.3,16.8,0,Yes,80
30,64,1018.7,13.9,0,Yes,77
9,68,1022.5,14.9,0,No,79
15,65,1022.7,15.6,0,No,78
11,66,1014.2,19.2,0,No,78
11,71,1016.2,18.2,0,No,79
24,69,1012.3,18.7,0,No,79
22,55,1020.6,17.3,0,No,75
9,65,1024.6,16.1,0,No,78
13,65,1023.8,18.1,0,No,78
13,69,1018.5,20.9,0,No,79
11,85,1019.2,16.3,0,No,83
20,68,1022.7,18,0,Yes,79
9,60,1024.2,16.4,0,No,76
17,61,1023.1,17,0,No,77
15,61,1026.3,16.4,0,No,77
11,56,1024.8,17.6,0,No,75
17,60,1019.4,21.6,0,No,76
6,40,1012.2,27.1,0,No,71
13,77,1010.6,19.2,0,No,81
15,69,1015,18.1,0,No,79
15,65,1019.8,15.2,0,No,78
11,56,1026.5,16.7,0,No,75
13,65,1024.3,18.3,0,No,78
17,62,1016.8,21.5,0,No,77
19,79,1016.3,18.2,0,No,82
17,66,1015.2,17.9,0,No,78
15,62,1011,19.6,0,No,77
22,65,1012.2,18,0,No,78
9,57,1020.7,17.6,0,No,75
9,63,1019.5,19.7,0,No,77
11,72,1016,20.6,0,No,80
11,66,1019.5,20.2,0,No,78
11,59,1016.4,22.4,0,No,76
9,66,1005.5,25.1,0,No,78
20,84,1011.1,17.6,0,Yes,83
11,54,1019.1,16.8,0,No,75
9,76,1019.8,17.5,0,No,81
17,58,1023.6,18.3,0,No,76
13,71,1017.2,19,0,No,79
19,72,1016.6,19.3,0,No,80
28,61,1014.7,19.3,0,No,77
9,65,1003.1,22.9,0,No,78
11,93,1011.1,17.5,0,No,86
9,60,1014.7,19.4,0,No,76
9,55,1007.1,23.4,0,No,75
15,61,1012.9,18.5,0,No,77
11,82,1014.6,17,0,No,82
9,60,1020.8,17.2,0,No,76
6,54,1018.3,20.7,0,No,75
13,73,1016.3,21.1,0,No,80
20,61,1020.4,18.3,0,No,77
19,55,1023.7,19.6,0,No,75
15,51,1018.1,23.2,0,No,74
20,24,1010.6,32.4,0,No,66
19,68,1013.3,21.7,0,No,79
28,99,1014.6,15.5,0,Yes,87
15,66,1018.5,17.1,0,Yes,78
9,67,1018.1,17.9,0,No,78
13,68,1015.1,19.7,0,No,79
30,74,1010.8,20.1,0,No,80
22,78,1012.5,17.6,0,No,81
20,61,1017.2,19.5,0,No,77
20,66,1018.6,20.9,0,No,78
19,59,1019.5,20.3,0,No,76
15,62,1015.4,20.1,0,No,77
17,61,1014.2,20.5,0,No,77
17,58,1021.2,17,0,No,76
4,55,1012.9,21,0,No,75
15,93,1012.8,16,0,Yes,86
19,53,1019.8,16.5,0,No,74
11,54,1021.7,17.1,0,No,75
9,56,1011.2,18.5,0,No,75
19,69,1006.8,19.7,0,No,79
6,89,1015.8,18.9,0,Yes,84
19,67,1016.8,21.8,0,No,78
9,71,1014,22.6,0,No,79
7,85,1015.4,21.6,0,No,83
13,85,1017.3,20.6,0,No,83
9,79,1017.6,20.9,0,No,82
11,63,1016,19.9,0,No,77
7,62,1012.5,21.3,0,No,77
9,54,1010.7,24.1,0,No,75
30,72,1018.3,19.4,0,No,80
17,92,1018.8,19.8,0,No,85
9,87,1015.8,20.1,0,No,84
9,74,1014.6,21.2,0,No,80
11,98,1017.3,17.6,0,Yes,87
2,97,1020.1,17.5,0,Yes,87
13,67,1022.3,20.1,0,No,78
15,68,1021.6,21.6,0,No,79
22,68,1019.3,21.4,0,No,79
17,75,1017.1,22.5,0,No,81
26,73,1019.6,21.8,0,No,80
22,60,1021.1,22.6,0,No,76
31,56,1020.2,21.7,0,No,75
19,62,1017.2,22.8,0,No,77
15,80,1014.8,21.9,0,No,82
15,63,1017.8,19.4,0,No,77
28,73,1018.2,18.6,0,No,80
15,53,1024.9,17.2,0,No,74
9,74,1026.4,18.6,0,No,80
15,67,1024.6,20.2,0,No,78
11,96,1025.2,17.1,0,No,86
20,65,1026.9,19.4,0,No,78
19,66,1024.9,19.8,0,No,78
19,50,1021.9,22.9,0,No,74
19,34,1018.1,27,0,No,69
11,47,1013.7,25.1,0,No,73
13,98,1016,17.9,0,Yes,87
9,98,1012.3,17.7,0,Yes,87
22,58,1019.9,17.7,0,No,76
11,65,1024.3,16.9,0,No,78
13,75,1020.2,17.8,0,No,81
6,91,1019.2,17.8,0,No,85
7,97,1019,18.1,0,Yes,87
26,70,1023.1,19.5,0,No,79
19,89,1020.3,19.7,0,No,84
20,63,1013.5,25.5,0,Yes,77
17,78,1013.9,22.6,0,No,81
4,86,1019.8,18.6,0,No,84
15,81,1019.2,17.6,0,No,82
7,87,1011.8,18.9,0,No,84
9,73,1020.7,17.6,0,Yes,80
7,70,1024.1,18.3,0,No,79
19,55,1016.1,20.1,0,No,75
19,68,1021.7,15.6,0,Yes,79
17,72,1022,16.8,0,No,80
17,90,1011.8,17.8,0,Yes,85
19,63,1011.4,17.6,0,No,77
22,80,1005.7,17,0,Yes,82
11,87,1010.2,15.8,0,Yes,84
0,95,1007.6,16.4,0,No,86
4,92,1015.4,17.4,0,No,85
6,94,1018.6,17.4,0,No,86
7,84,1019.4,17,0,No,83
7,74,1022.4,16.8,0,No,80
13,81,1018.9,15.6,0,No,82
15,87,1006.2,13.2,0,Yes,84
11,77,1009.5,15.5,0,No,81
19,72,1005.4,17.2,0,No,80
20,85,1008.4,17.1,0,Yes,83
9,91,1014.2,16.5,0,No,85
13,80,1020.6,17.8,0,No,82
15,83,1018.9,16.7,0,No,83
4,80,1013,18.4,0,No,82
9,99,1013.6,17.9,0,No,87
7,99,1016.7,15.8,0,Yes,87
0,82,1020.5,15.7,0,Yes,82
19,64,1019.3,16.5,0,No,77
0,85,1024.3,13.8,0,No,83
7,61,1018.5,14.8,0,No,77
13,66,1025.8,16.6,0,Yes,78
0,88,1029.7,12.9,0,No,84
0,99,1025.5,12.7,0,No,87
2,99,1018.9,12.2,0,No,87
19,81,1018.5,17.1,0,No,82
15,69,1027.1,15.7,0,Yes,79
2,93,1025.4,11.8,0,No,86
13,60,1020.8,16,0,Yes,76
0,66,1028.6,14.1,0,No,78
0,92,1027.8,10.9,0,No,85
0,99,1024.4,13.2,0,No,87
0,99,1024.2,14.8,0,No,87
7,99,1019.6,14.8,0,No,87
9,99,1017.7,14.3,0,Yes,87
11,68,1024.1,12.8,0,Yes,79
13,69,1024.5,12.5,0,No,79
19,59,1011.9,15.3,0,No,76
4,97,1012.8,11.5,0,Yes,87
15,66,1020.1,13,0,Yes,78
9,75,1019.6,14.1,0,No,81
17,87,1017.5,14.1,0,No,84
0,99,1019.1,13.3,0,Yes,87
2,80,1012.9,12.7,0,No,82
6,99,1012.7,14.8,0,No,87
2,99,1017.8,12.6,0,No,87
17,56,1011.7,17,0,No,75
19,88,997.5,16.1,0,No,84
35,65,1006,12.2,0,Yes,78
13,71,1017,14.2,0,Yes,79
7,76,1018.7,13.8,0,No,81
15,74,1010.2,14.3,0,No,80
11,97,1004.1,12.1,0,Yes,87
6,81,1020.2,14.4,0,Yes,82
13,71,1021.8,15.1,0,No,79
7,70,1019,14.1,0,No,79
0,98,1019.1,14.4,0,Yes,87
0,99,1021.6,11.3,0,Yes,87
15,68,1021,13.3,0,No,79
6,98,1021.5,13.9,0,Yes,87
20,93,1028.8,13.1,0,Yes,86
15,98,1027.3,12.9,0,Yes,87
6,90,1026.2,13,0,No,85
11,92,1023.4,11.6,0,No,85
15,70,1032.5,12.4,0,Yes,79
17,68,1032.2,11.3,0,0,79
13,83,1029.6,8.4,0,0,83
6,76,1027,9.7,0,0,81
7,64,1023.4,12.1,0,0,77
17,53,1018.3,12.9,0,0,74
11,76,1014.1,15,0,0,81
0,96,1012,10.3,0,0,86
22,78,1015,11.7,0,0,81
20,88,1020.6,12.7,0,0,84
17,97,1023.4,13.6,0,0,87
17,81,1025.6,14.3,0,0,82
7,80,1024.1,14,0,0,82
7,89,1020.5,9.9,0,0,84
17,77,1017.6,14.4,0,0,81
13,95,1017.6,10.4,0,0,86
6,67,1028.9,9.6,0,0,78
13,74,1028,9.3,0,Yes,80
20,72,1025.8,10.2,0,No,80
11,98,1023.6,12.1,0,Yes,87
0,95,1027.8,11.5,0,Yes,86
